timestamp, x, y, z
0.7616157,-0.488000,5.133000,8.916000,10.299558,30.040895,95.430847
0.7716157,-0.488000,5.133000,8.916000,10.299558,30.040895,95.430847
0.7816011,-0.517000,5.209000,8.992000,10.404664,30.205357,95.668114
0.7915868,-0.584000,5.248000,9.203000,10.610268,29.845861,96.349777
0.7916039,-0.584000,5.104000,9.136000,10.481335,29.349672,96.527397
0.8016040,-0.584000,5.104000,9.136000,10.481335,29.349672,96.527397
0.8016121,-0.450000,5.028000,9.146000,10.446655,28.896328,95.114281
0.8116121,-0.450000,5.028000,9.146000,10.446655,28.896328,95.114281
0.8215256,-0.306000,5.047000,9.107000,10.416492,29.039330,93.469597
0.8216059,-0.344000,5.353000,9.088000,10.552947,30.550526,93.676941
0.8316059,-0.344000,5.353000,9.088000,10.552947,30.550526,93.676941
0.8415530,0.172000,6.033000,8.906000,10.758416,34.124859,88.366951
0.8515307,0.584000,5.976000,8.380000,10.309124,35.622494,84.418533
0.8515448,0.478000,5.727000,7.853000,9.731219,36.197083,85.228905
0.8615448,0.478000,5.727000,7.853000,9.731219,36.197083,85.228905
0.8616246,-0.019000,5.439000,7.498000,9.262996,35.957050,90.200150
0.8716246,-0.019000,5.439000,7.498000,9.262996,35.957050,90.200150
0.8720565,-0.737000,5.181000,7.690000,9.301723,34.235863,98.096039
0.8820565,-0.737000,5.181000,7.690000,9.301723,34.235863,98.096039
0.8915420,-1.235000,5.008000,8.743000,10.151125,30.538961,103.853043
0.8916082,-1.302000,4.788000,10.046000,11.204564,26.285456,105.212585
0.9016082,-1.302000,4.788000,10.046000,11.204564,26.285456,105.212585
0.9016656,-1.072000,4.510000,11.013000,11.948868,22.827473,103.370743
0.9116656,-1.072000,4.510000,11.013000,11.948868,22.827473,103.370743
0.9117544,-0.737000,4.175000,11.789000,12.528141,19.779564,100.011108
0.9217544,-0.737000,4.175000,11.789000,12.528141,19.779564,100.011108
0.9316084,-0.392000,3.869000,12.507000,13.097629,17.272062,95.785362
0.9415656,-0.268000,3.629000,12.852000,13.357222,15.808804,94.223602
0.9515317,-0.028000,3.294000,12.450000,12.878421,14.820171,90.487022
0.9515556,0.411000,3.102000,11.521000,11.938374,15.195013,82.452545
0.9615555,0.411000,3.102000,11.521000,11.938374,15.195013,82.452545
0.9715542,0.718000,3.074000,10.218000,10.694510,17.167963,76.853012
0.9721698,0.881000,3.007000,8.887000,9.423215,19.421766,73.670311
0.9821698,0.881000,3.007000,8.887000,9.423215,19.421766,73.670311
0.9919330,1.015000,3.122000,8.016000,8.662180,22.270933,71.990028
1.0015255,1.015000,3.284000,7.422000,8.179301,24.849812,72.824966
1.0016063,0.871000,3.447000,7.182000,8.013837,26.337023,75.819138
1.0116063,0.871000,3.447000,7.182000,8.013837,26.337023,75.819138
1.0215615,0.737000,3.601000,7.029000,7.932037,27.606228,78.433273
1.0222622,0.488000,3.725000,6.895000,7.852057,28.584322,82.536369
1.0322622,0.488000,3.725000,6.895000,7.852057,28.584322,82.536369
1.0416491,0.229000,3.907000,6.617000,7.687768,30.602709,86.645576
1.0515728,0.067000,4.051000,6.359000,7.540025,32.502716,89.052467
1.0615534,0.009000,4.204000,6.205000,7.495047,34.118416,89.877342
1.0715259,-0.105000,4.223000,6.234000,7.530439,34.122490,91.424301
1.0715826,-0.229000,4.328000,6.397000,7.726942,34.118172,93.028770
1.0815825,-0.229000,4.328000,6.397000,7.726942,34.118172,93.028770
1.0815879,-0.229000,4.309000,6.713000,7.980244,32.732693,93.042099
1.0915879,-0.229000,4.309000,6.713000,7.980244,32.732693,93.042099
1.1015303,-0.201000,4.261000,6.962000,8.164923,31.496525,92.700752
1.1017642,-0.086000,4.099000,7.585000,8.622148,28.392454,91.201927
1.1117642,-0.086000,4.099000,7.585000,8.622148,28.392454,91.201927
1.1215419,0.028000,3.984000,8.360000,9.260812,25.480917,89.597328
1.1216576,-0.028000,3.917000,9.040000,9.852171,23.427446,90.409561
1.1316576,-0.028000,3.917000,9.040000,9.852171,23.427446,90.409561
1.1316943,-0.038000,3.926000,9.577000,10.350549,22.291668,90.554550
1.1416943,-0.038000,3.926000,9.577000,10.350549,22.291668,90.554550
1.1515393,0.153000,3.888000,9.787000,10.532109,21.681250,87.746468
1.1615307,0.373000,3.936000,9.653000,10.431281,22.272806,84.586464
1.1715255,0.459000,4.012000,9.376000,10.208634,23.301176,83.473351
1.1715285,0.450000,3.984000,8.945000,9.802437,24.142904,83.555649
1.1815283,0.450000,3.984000,8.945000,9.802437,24.142904,83.555649
1.1815438,0.450000,4.003000,8.724000,9.609094,24.784622,83.585983
1.1915438,0.450000,4.003000,8.724000,9.609094,24.784622,83.585983
1.1922989,0.536000,4.127000,8.389000,9.364548,26.385347,82.600052
1.2022989,0.536000,4.127000,8.389000,9.364548,26.385347,82.600052
1.2115761,0.507000,4.204000,8.198000,9.227018,27.317429,83.123375
1.2117769,0.258000,4.319000,8.054000,9.142606,28.245188,86.581436
1.2217768,0.258000,4.319000,8.054000,9.142606,28.245188,86.581436
1.2316554,0.047000,4.367000,7.987000,9.103025,28.669632,89.383377
1.2318350,-0.086000,4.319000,7.872000,8.979396,28.756319,91.140724
1.2418350,-0.086000,4.319000,7.872000,8.979396,28.756319,91.140724
1.2515633,-0.181000,4.434000,7.623000,8.820615,30.205614,92.337570
1.2515824,-0.287000,4.491000,7.479000,8.728511,31.035589,93.656548
1.2615824,-0.287000,4.491000,7.479000,8.728511,31.035589,93.656548
1.2616178,-0.373000,4.587000,7.527000,8.822439,31.442358,94.648880
1.2716178,-0.373000,4.587000,7.527000,8.822439,31.442358,94.648880
1.2815474,-0.459000,4.606000,7.498000,8.811692,31.688683,95.690887
1.2815477,-0.421000,4.587000,7.518000,8.816923,31.495806,95.243980
1.2915477,-0.421000,4.587000,7.518000,8.816923,31.495806,95.243980
1.3015273,-0.363000,4.654000,7.585000,8.906385,31.609922,94.459892
1.3015890,-0.478000,4.711000,7.623000,8.973969,31.847351,95.793671
1.3115890,-0.478000,4.711000,7.623000,8.973969,31.847351,95.793671
1.3115908,-0.555000,4.740000,7.671000,9.034371,31.887100,96.678276
1.3215908,-0.555000,4.740000,7.671000,9.034371,31.887100,96.678276
1.3216774,-0.660000,4.788000,7.709000,9.098859,32.086285,97.848457
